table,block,architecture,algorithm,optimizer,scheme,voltage_amp,current_amp,model_seed,shuffle_seed,split_seed,G_min,G_max,epochs,T,K,planned_action,prelaunch_dependency,source_result_or_completion_record,template_or_parent_config,cell_id,original_planned_action,training_status,paper_status,official_test_status,collected_result,source_result_sha256,best_validation_accuracy_percent,final_validation_accuracy_percent,completed_epochs,source_evidence_class,source_target,future_target_and_job,source_commit,source_archive_sha256,official_test_read,last_checked
table2,T2_EP,conv1,EP,Adam,baseline,1,1,0,0,0,0,100,10,4,4,reuse_collected_pending_paper_audit,paper_reuse_pair_audit_and_final_contract_seal,results/perfectdiode-conv123-zero-bias-adam-centered-float64-eqprop-one-decade-ordinary-mnist-10-30-30ep-seed0-20260816-v1/production/000_00_conv1_baseline_adam_centered_float64_eqprop_beta_one_decade_sigma_0_seed0_f116e18f/result.json,configs/conv/perfectdiode_conv123_zero_bias_adam_eqprop_one_decade_ordinary_mnist_10_30_30ep_seed0_20260816_v1.json,T2_EP_conv1_baseline_gmax100_seed0,reuse_local,complete_collected_validated,reuse_and_pair_audit_pending,pending_contract_and_checkpoint_seal,bundles/table2_wide_ep/conv1/baseline/seed0/result.json,493922a5d735cb15e012fce1f24786e5edfae86b2ea7c36d944b12fb38f665fb,96.18,96.04,10,ordinary_mnist_eqprop_zero_bias_training_qualification,jean-zay,,68d2f8552c703f06756fea48f8a3f7c2d885d6d7,5ec17b492384249d784b72f39d716ec43c44aa262cacabd8535fdfab049517a8,false,2026-09-11
table2,T2_EP,conv1,EP,Adam,baseline,1,1,1,1,0,0,100,10,4,4,launch_new_seed,frozen_settings_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/jz_conv1_ep_next/task_0/000_T2_EP_conv1_baseline_gmax100_seed1_83582964/result.json,configs/conv/perfectdiode_conv123_zero_bias_adam_eqprop_one_decade_ordinary_mnist_10_30_30ep_seed0_20260816_v1.json,T2_EP_conv1_baseline_gmax100_seed1,launch_new_seed,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table2_wide_ep/conv1/baseline/seed1/result.json,bb77d744ed2f2d7d6cdb26f29fadf6b4d35247e92bc0707b75f844aec569082b,96.3,96.3,10,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2024429_0,022098cfe6eb151dff3f7403d3f4b358709152b9,19b3501075065f7613b7bb106bbdf2c2711e9057bf33922532f0cead14f66b3c,false,2026-09-11T12:30:32.819647+00:00
table2,T2_EP,conv1,EP,Adam,baseline,1,1,2,2,0,0,100,10,4,4,launch_new_seed,frozen_settings_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/jz_conv1_ep_next/task_1/000_T2_EP_conv1_baseline_gmax100_seed2_c8bb0d75/result.json,configs/conv/perfectdiode_conv123_zero_bias_adam_eqprop_one_decade_ordinary_mnist_10_30_30ep_seed0_20260816_v1.json,T2_EP_conv1_baseline_gmax100_seed2,launch_new_seed,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table2_wide_ep/conv1/baseline/seed2/result.json,04ff63f21f11c3f2ebc299aef1b06416d963cb599f25de7c5f85ecf547ae811a,96.36,96.26,10,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2024429_1,022098cfe6eb151dff3f7403d3f4b358709152b9,19b3501075065f7613b7bb106bbdf2c2711e9057bf33922532f0cead14f66b3c,false,2026-09-11T12:30:32.819647+00:00
table2,T2_EP,conv1,EP,Adam,ours,4,1,0,0,0,0,100,10,4,4,reuse_collected_pending_paper_audit,paper_reuse_pair_audit_and_final_contract_seal,results/perfectdiode-conv123-zero-bias-adam-centered-float64-eqprop-one-decade-ordinary-mnist-10-30-30ep-seed0-20260816-v1/production/002_02_conv1_ours_adam_centered_float64_eqprop_beta_one_decade_sigma_0_seed0_e5506571/result.json,configs/conv/perfectdiode_conv123_zero_bias_adam_eqprop_one_decade_ordinary_mnist_10_30_30ep_seed0_20260816_v1.json,T2_EP_conv1_ours_gmax100_seed0,reuse_local,complete_collected_validated,reuse_and_pair_audit_pending,pending_contract_and_checkpoint_seal,bundles/table2_wide_ep/conv1/ours/seed0/result.json,7854fb167d4ee1539285759338066bf8c29859e7dff66da471dc0b3049d68779,96.42,96.34,10,ordinary_mnist_eqprop_zero_bias_training_qualification,jean-zay,,68d2f8552c703f06756fea48f8a3f7c2d885d6d7,5ec17b492384249d784b72f39d716ec43c44aa262cacabd8535fdfab049517a8,false,2026-09-11
table2,T2_EP,conv1,EP,Adam,ours,4,1,1,1,0,0,100,10,4,4,launch_new_seed,frozen_settings_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/jz_conv1_ep_next/task_4/000_T2_EP_conv1_ours_gmax100_seed1_50b5d2c2/result.json,configs/conv/perfectdiode_conv123_zero_bias_adam_eqprop_one_decade_ordinary_mnist_10_30_30ep_seed0_20260816_v1.json,T2_EP_conv1_ours_gmax100_seed1,launch_new_seed,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table2_wide_ep/conv1/ours/seed1/result.json,656445b8143dee4edea74669db914fb3c7b5d1c51af96166aada05836c3909c4,96.39999999999999,96.39999999999999,10,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2024429_4,022098cfe6eb151dff3f7403d3f4b358709152b9,19b3501075065f7613b7bb106bbdf2c2711e9057bf33922532f0cead14f66b3c,false,2026-09-11T12:30:32.819647+00:00
table2,T2_EP,conv1,EP,Adam,ours,4,1,2,2,0,0,100,10,4,4,launch_new_seed,frozen_settings_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/jz_conv1_ep_next/task_5/000_T2_EP_conv1_ours_gmax100_seed2_32508b25/result.json,configs/conv/perfectdiode_conv123_zero_bias_adam_eqprop_one_decade_ordinary_mnist_10_30_30ep_seed0_20260816_v1.json,T2_EP_conv1_ours_gmax100_seed2,launch_new_seed,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table2_wide_ep/conv1/ours/seed2/result.json,f9d52d70563e3535ee8c51f172b0b9d1f356568302ad36d35f90bef3cfa3e860,96.54,96.32,10,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2024429_5,022098cfe6eb151dff3f7403d3f4b358709152b9,19b3501075065f7613b7bb106bbdf2c2711e9057bf33922532f0cead14f66b3c,false,2026-09-11T12:30:32.819647+00:00
table2,T2_EP,conv1,EP,Adam,legacy,4,0.25,0,0,0,0,100,10,4,4,launch_corrected_seed0,corrected_conv1_ep_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/jean_zay_pilot/000_T2_EP_conv1_legacy_gmax100_seed0_6c802982/result.json,configs/conv/perfectdiode_conv123_zero_bias_adam_eqprop_one_decade_ordinary_mnist_10_30_30ep_seed0_20260816_v1.json,T2_EP_conv1_legacy_gmax100_seed0,launch_corrected_seed0,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table2_wide_ep/conv1/legacy/seed0/result.json,1dd241c54dea20834115af2662326968e2d4eaa89cbfc9491ca2b5888f13340a,96.48,96.44,10,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2023182_0,022098cfe6eb151dff3f7403d3f4b358709152b9,e31766d681e85323da108150d5137f80764d63a869d2ffca95584f44e4dda6e8,false,2026-09-11T11:36:35.027646+00:00
table2,T2_EP,conv1,EP,Adam,legacy,4,0.25,1,1,0,0,100,10,4,4,launch_new_seed,corrected_conv1_ep_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/jz_conv1_ep_next/task_2/000_T2_EP_conv1_legacy_gmax100_seed1_ce54b79c/result.json,configs/conv/perfectdiode_conv123_zero_bias_adam_eqprop_one_decade_ordinary_mnist_10_30_30ep_seed0_20260816_v1.json,T2_EP_conv1_legacy_gmax100_seed1,launch_new_seed,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table2_wide_ep/conv1/legacy/seed1/result.json,592fb151ec7b6dd6f9b11213a566a7834480681ac883be8a8f28ae723830d799,96.52,96.52,10,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2024429_2,022098cfe6eb151dff3f7403d3f4b358709152b9,19b3501075065f7613b7bb106bbdf2c2711e9057bf33922532f0cead14f66b3c,false,2026-09-11T12:30:32.819647+00:00
table2,T2_EP,conv1,EP,Adam,legacy,4,0.25,2,2,0,0,100,10,4,4,launch_new_seed,corrected_conv1_ep_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/jz_conv1_ep_next/task_3/000_T2_EP_conv1_legacy_gmax100_seed2_7a5fdcf5/result.json,configs/conv/perfectdiode_conv123_zero_bias_adam_eqprop_one_decade_ordinary_mnist_10_30_30ep_seed0_20260816_v1.json,T2_EP_conv1_legacy_gmax100_seed2,launch_new_seed,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table2_wide_ep/conv1/legacy/seed2/result.json,0961c7c61d9fd580f4311bb2f0a889a283ed586792055cb3bc9290e1dc0a1fdc,96.6,96.5,10,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2024429_3,022098cfe6eb151dff3f7403d3f4b358709152b9,19b3501075065f7613b7bb106bbdf2c2711e9057bf33922532f0cead14f66b3c,false,2026-09-11T12:30:32.819647+00:00
table2,T2_EP,conv2,EP,Adam,baseline,1,1,0,0,0,0,100,30,6,6,reuse_collected_pending_paper_audit,paper_reuse_pair_audit_and_final_contract_seal,results/perfectdiode-conv123-zero-bias-adam-centered-float64-eqprop-one-decade-ordinary-mnist-10-30-30ep-seed0-20260816-v1/production/006_06_conv2_baseline_adam_centered_float64_eqprop_beta_one_decade_sigma_0_seed0_93f16ccd/result.json,configs/conv/perfectdiode_conv123_zero_bias_adam_eqprop_one_decade_ordinary_mnist_10_30_30ep_seed0_20260816_v1.json,T2_EP_conv2_baseline_gmax100_seed0,reuse_local,complete_collected_validated,reuse_and_pair_audit_pending,pending_contract_and_checkpoint_seal,bundles/table2_wide_ep/conv2/baseline/seed0/result.json,c29341c871d37483dfcb74a9a4a7bc670ff2a97628461fd8c25e9ed3ae9aa55a,97.22,97.22,30,ordinary_mnist_eqprop_zero_bias_training_qualification,jean-zay,,68d2f8552c703f06756fea48f8a3f7c2d885d6d7,5ec17b492384249d784b72f39d716ec43c44aa262cacabd8535fdfab049517a8,false,2026-09-11
table2,T2_EP,conv2,EP,Adam,baseline,1,1,1,1,0,0,100,30,6,6,launch_new_seed,frozen_settings_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/jz_wide_conv23_ep_reps/task_0/000_T2_EP_conv2_baseline_gmax100_seed1_875245a4/result.json,configs/conv/perfectdiode_conv123_zero_bias_adam_eqprop_one_decade_ordinary_mnist_10_30_30ep_seed0_20260816_v1.json,T2_EP_conv2_baseline_gmax100_seed1,launch_new_seed,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table2_wide_ep/conv2/baseline/seed1/result.json,15cf3fa6d24dba4cf83fd3768ca9534bc65e730e1d8685444af4abe7000ce01d,97.38,97.3,30,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2028114_0,022098cfe6eb151dff3f7403d3f4b358709152b9,19b3501075065f7613b7bb106bbdf2c2711e9057bf33922532f0cead14f66b3c,false,2026-09-11T14:56:11.505900+00:00
table2,T2_EP,conv2,EP,Adam,baseline,1,1,2,2,0,0,100,30,6,6,launch_new_seed,frozen_settings_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/jz_wide_conv23_ep_reps/task_3/000_T2_EP_conv2_baseline_gmax100_seed2_06670d1d/result.json,configs/conv/perfectdiode_conv123_zero_bias_adam_eqprop_one_decade_ordinary_mnist_10_30_30ep_seed0_20260816_v1.json,T2_EP_conv2_baseline_gmax100_seed2,launch_new_seed,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table2_wide_ep/conv2/baseline/seed2/result.json,5ee07d1d483c12e47bc09344ef6f625c99c106f8ae50d11274e95b4056f4bcb7,97.28,97.24000000000001,30,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2028114_3,022098cfe6eb151dff3f7403d3f4b358709152b9,19b3501075065f7613b7bb106bbdf2c2711e9057bf33922532f0cead14f66b3c,false,2026-09-11T15:07:29.993164+00:00
table2,T2_EP,conv2,EP,Adam,ours,4,1,0,0,0,0,100,30,6,6,reuse_collected_pending_paper_audit,paper_reuse_pair_audit_and_final_contract_seal,results/perfectdiode-conv123-zero-bias-adam-centered-float64-eqprop-one-decade-ordinary-mnist-10-30-30ep-seed0-20260816-v1/production/007_07_conv2_ours_adam_centered_float64_eqprop_beta_one_decade_sigma_0_seed0_5313c3b4/result.json,configs/conv/perfectdiode_conv123_zero_bias_adam_eqprop_one_decade_ordinary_mnist_10_30_30ep_seed0_20260816_v1.json,T2_EP_conv2_ours_gmax100_seed0,reuse_local,complete_collected_validated,reuse_and_pair_audit_pending,pending_contract_and_checkpoint_seal,bundles/table2_wide_ep/conv2/ours/seed0/result.json,54303db54628d4c8fc97dd0dc53e6e00ab8cca09559b1e28b883dcc3654cedd6,98.10,98.02,30,ordinary_mnist_eqprop_zero_bias_training_qualification,jean-zay,,68d2f8552c703f06756fea48f8a3f7c2d885d6d7,5ec17b492384249d784b72f39d716ec43c44aa262cacabd8535fdfab049517a8,false,2026-09-11
table2,T2_EP,conv2,EP,Adam,ours,4,1,1,1,0,0,100,30,6,6,launch_new_seed,frozen_settings_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/jz_wide_conv23_ep_reps/task_2/000_T2_EP_conv2_ours_gmax100_seed1_63b05a7c/result.json,configs/conv/perfectdiode_conv123_zero_bias_adam_eqprop_one_decade_ordinary_mnist_10_30_30ep_seed0_20260816_v1.json,T2_EP_conv2_ours_gmax100_seed1,launch_new_seed,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table2_wide_ep/conv2/ours/seed1/result.json,82b48a0ec9d1f005293b41daf2d7ab0cdedbd114aaf245f898c8f1a6c617a32f,98.14,98.1,30,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2028114_2,022098cfe6eb151dff3f7403d3f4b358709152b9,19b3501075065f7613b7bb106bbdf2c2711e9057bf33922532f0cead14f66b3c,false,2026-09-11T14:59:19.729322+00:00
table2,T2_EP,conv2,EP,Adam,ours,4,1,2,2,0,0,100,30,6,6,launch_new_seed,frozen_settings_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/jz_wide_conv23_ep_reps/task_5/000_T2_EP_conv2_ours_gmax100_seed2_806d5b88/result.json,configs/conv/perfectdiode_conv123_zero_bias_adam_eqprop_one_decade_ordinary_mnist_10_30_30ep_seed0_20260816_v1.json,T2_EP_conv2_ours_gmax100_seed2,launch_new_seed,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table2_wide_ep/conv2/ours/seed2/result.json,d128bf25c5a165e192ccac003b543450c27b462564c4b120dbb759cd61a9288a,98.22,98.1,30,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2028114_5,022098cfe6eb151dff3f7403d3f4b358709152b9,19b3501075065f7613b7bb106bbdf2c2711e9057bf33922532f0cead14f66b3c,false,2026-09-11T17:06:51.506814+00:00
table2,T2_EP,conv2,EP,Adam,legacy,4,0.25,0,0,0,0,100,30,6,6,reuse_collected_pending_paper_audit,paper_reuse_pair_audit_and_final_contract_seal,results/perfectdiode-conv2-legacy-adam-clean-noisy-eqprop-physical-kcl-reruns-seed0-20260826-v1/production/clean_eqprop/008_08_conv2_legacy_adam_centered_float64_eqprop_beta_one_decade_sigma_0_seed0_83609bea/result.json,configs/conv/perfectdiode_conv123_zero_bias_adam_eqprop_one_decade_ordinary_mnist_10_30_30ep_seed0_20260816_v1.json,T2_EP_conv2_legacy_gmax100_seed0,reuse_local,complete_collected_validated,reuse_and_pair_audit_pending,pending_contract_and_checkpoint_seal,bundles/table2_wide_ep/conv2/legacy/seed0/result.json,78ab5eefd7d8febf8fa7d0159d21b95a07904b2f8bbe354f7a7af602624d845d,98.30,98.06,30,ordinary_mnist_eqprop_zero_bias_training_qualification,jean-zay,,f9ac153302792aea787f267837c6e4d8c4df838c,358522043084cd20c8d38cd36aa67727632ce8009ac80c73ae390c3331ed5d6b,false,2026-09-11
table2,T2_EP,conv2,EP,Adam,legacy,4,0.25,1,1,0,0,100,30,6,6,launch_new_seed,frozen_settings_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/jz_wide_conv23_ep_reps/task_1/000_T2_EP_conv2_legacy_gmax100_seed1_b3d5fa50/result.json,configs/conv/perfectdiode_conv123_zero_bias_adam_eqprop_one_decade_ordinary_mnist_10_30_30ep_seed0_20260816_v1.json,T2_EP_conv2_legacy_gmax100_seed1,launch_new_seed,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table2_wide_ep/conv2/legacy/seed1/result.json,76ccdce5508e879087d5463e9ebcf98db23f4161844b7398d11edfebc7794aa2,98.34,98.34,30,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2028114_1,022098cfe6eb151dff3f7403d3f4b358709152b9,19b3501075065f7613b7bb106bbdf2c2711e9057bf33922532f0cead14f66b3c,false,2026-09-11T14:59:19.729322+00:00
table2,T2_EP,conv2,EP,Adam,legacy,4,0.25,2,2,0,0,100,30,6,6,launch_new_seed,frozen_settings_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/jz_wide_conv23_ep_reps/task_4/000_T2_EP_conv2_legacy_gmax100_seed2_b6091073/result.json,configs/conv/perfectdiode_conv123_zero_bias_adam_eqprop_one_decade_ordinary_mnist_10_30_30ep_seed0_20260816_v1.json,T2_EP_conv2_legacy_gmax100_seed2,launch_new_seed,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table2_wide_ep/conv2/legacy/seed2/result.json,cce366595b5f49bdebb0ee35b53c67dd16ad46a33ad5c574cf62256d467c072b,98.38,98.26,30,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2028114_4,022098cfe6eb151dff3f7403d3f4b358709152b9,19b3501075065f7613b7bb106bbdf2c2711e9057bf33922532f0cead14f66b3c,false,2026-09-11T17:02:12.936419+00:00
table2,T2_EP,conv3,EP,Adam,baseline,1,1,0,0,0,0,100,30,8,8,reuse_collected_pending_paper_audit,paper_reuse_pair_audit_and_final_contract_seal,results/perfectdiode-conv123-zero-bias-adam-centered-float64-eqprop-one-decade-ordinary-mnist-10-30-30ep-seed0-20260816-v1/production/001_01_conv3_baseline_adam_centered_float64_eqprop_beta_one_decade_sigma_0_seed0_4aba36fb/result.json,configs/conv/perfectdiode_conv123_zero_bias_adam_eqprop_one_decade_ordinary_mnist_10_30_30ep_seed0_20260816_v1.json,T2_EP_conv3_baseline_gmax100_seed0,reuse_local,complete_collected_validated,reuse_and_pair_audit_pending,pending_contract_and_checkpoint_seal,bundles/table2_wide_ep/conv3/baseline/seed0/result.json,0ea541c57dee4cce1af85a4b65e52a021a4b6c167b793464af296e707deba524,97.76,97.68,30,ordinary_mnist_eqprop_zero_bias_training_qualification,jean-zay,,68d2f8552c703f06756fea48f8a3f7c2d885d6d7,5ec17b492384249d784b72f39d716ec43c44aa262cacabd8535fdfab049517a8,false,2026-09-11
table2,T2_EP,conv3,EP,Adam,baseline,1,1,1,1,0,0,100,30,8,8,launch_new_seed,frozen_settings_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/jz_wide_conv23_ep_reps/task_6/000_T2_EP_conv3_baseline_gmax100_seed1_17685f42/result.json,configs/conv/perfectdiode_conv123_zero_bias_adam_eqprop_one_decade_ordinary_mnist_10_30_30ep_seed0_20260816_v1.json,T2_EP_conv3_baseline_gmax100_seed1,launch_new_seed,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table2_wide_ep/conv3/baseline/seed1/result.json,869699caa2881e1bdf95a4baf0d5c4fb1003069699d876da5da268fa8fdfefa0,97.6,97.58,30,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2028114_6,022098cfe6eb151dff3f7403d3f4b358709152b9,19b3501075065f7613b7bb106bbdf2c2711e9057bf33922532f0cead14f66b3c,false,2026-09-11T19:18:15.370419+00:00
table2,T2_EP,conv3,EP,Adam,baseline,1,1,2,2,0,0,100,30,8,8,launch_new_seed,frozen_settings_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/jz_wide_conv23_ep_reps/task_9/000_T2_EP_conv3_baseline_gmax100_seed2_155325cb/result.json,configs/conv/perfectdiode_conv123_zero_bias_adam_eqprop_one_decade_ordinary_mnist_10_30_30ep_seed0_20260816_v1.json,T2_EP_conv3_baseline_gmax100_seed2,launch_new_seed,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table2_wide_ep/conv3/baseline/seed2/result.json,3a793410fe77c5602015c98b0fa9c9dc7a3e3706069e82e02006f695cd190c87,97.72,97.72,30,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2028114_9,022098cfe6eb151dff3f7403d3f4b358709152b9,19b3501075065f7613b7bb106bbdf2c2711e9057bf33922532f0cead14f66b3c,false,2026-09-12T09:01:49.618693+00:00
table2,T2_EP,conv3,EP,Adam,ours,4,1,0,0,0,0,100,30,8,8,reuse_collected_pending_paper_audit,paper_reuse_pair_audit_and_final_contract_seal,results/perfectdiode-conv123-zero-bias-adam-centered-float64-eqprop-one-decade-ordinary-mnist-10-30-30ep-seed0-20260816-v1/production/003_03_conv3_ours_adam_centered_float64_eqprop_beta_one_decade_sigma_0_seed0_a14629dd/result.json,configs/conv/perfectdiode_conv123_zero_bias_adam_eqprop_one_decade_ordinary_mnist_10_30_30ep_seed0_20260816_v1.json,T2_EP_conv3_ours_gmax100_seed0,reuse_local,complete_collected_validated,reuse_and_pair_audit_pending,pending_contract_and_checkpoint_seal,bundles/table2_wide_ep/conv3/ours/seed0/result.json,49c0cc5fdb73292736c217e7d8847b00ccdd88b59b6c83992dc45dd1fc9da36c,98.72,98.64,30,ordinary_mnist_eqprop_zero_bias_training_qualification,jean-zay,,68d2f8552c703f06756fea48f8a3f7c2d885d6d7,5ec17b492384249d784b72f39d716ec43c44aa262cacabd8535fdfab049517a8,false,2026-09-11
table2,T2_EP,conv3,EP,Adam,ours,4,1,1,1,0,0,100,30,8,8,launch_new_seed,frozen_settings_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/jz_wide_conv23_ep_reps/task_8/000_T2_EP_conv3_ours_gmax100_seed1_05652473/result.json,configs/conv/perfectdiode_conv123_zero_bias_adam_eqprop_one_decade_ordinary_mnist_10_30_30ep_seed0_20260816_v1.json,T2_EP_conv3_ours_gmax100_seed1,launch_new_seed,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table2_wide_ep/conv3/ours/seed1/result.json,0f54252f419fc13a00e3133bdd8ce9f6ed2e638a7546734af315e304c61994b0,98.52,98.4,30,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2028114_8,022098cfe6eb151dff3f7403d3f4b358709152b9,19b3501075065f7613b7bb106bbdf2c2711e9057bf33922532f0cead14f66b3c,false,2026-09-12T09:01:49.618693+00:00
table2,T2_EP,conv3,EP,Adam,ours,4,1,2,2,0,0,100,30,8,8,launch_new_seed,frozen_settings_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/jz_wide_conv23_ep_reps/task_11/000_T2_EP_conv3_ours_gmax100_seed2_4fa4fa24/result.json,configs/conv/perfectdiode_conv123_zero_bias_adam_eqprop_one_decade_ordinary_mnist_10_30_30ep_seed0_20260816_v1.json,T2_EP_conv3_ours_gmax100_seed2,launch_new_seed,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table2_wide_ep/conv3/ours/seed2/result.json,9caf0273b8c9f428f90da000499e162d8a74746f615329dd014d1cfadbb99709,98.56,98.56,30,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2028114_11,022098cfe6eb151dff3f7403d3f4b358709152b9,19b3501075065f7613b7bb106bbdf2c2711e9057bf33922532f0cead14f66b3c,false,2026-09-12T09:01:49.618693+00:00
